Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
@driviello Si me compras un Nintendo se te quita la comezón 👀,Wed Apr 22 01:42:20 +0000 2020,Quintana Roo,"Solidaridad, San Carlos",R,-87.346982,20.5845305,27
"Consejo del día: 
Usen cubrebocas 😷si de repente sienten comezón en la nariz👃rásquense sin problema alguno, pero no… https://t.co/q85MNzOHln",Wed Apr 22 17:52:26 +0000 2020,Ciudad de México,"Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884
¿También les pasa que les pica el dedo de una mano y se los rascan y no se les quita la comezón porque era el dedo de a lado?,Wed Apr 22 19:24:36 +0000 2020,Ciudad de México,"Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153
"Una fuerte comezón en la ingle te obligó a ir al baño y descubrirlo con tus propios ojos. Rojo e hinchado, te encon… https://t.co/B2fy3hhS4w",Wed Apr 22 23:07:32 +0000 2020,Ciudad de México,"Miguel Hidalgo, Miguel Hidalgo",U,-99.2115105,19.4299345,414470
"Mendigo ataque de estornudos y comezón en la oreja. Andaba como loca, buscando la loratadina.",Thu Apr 23 23:27:40 +0000 2020,Tamaulipas,"Victoria, La Esperanza",R,-99.187904,23.685934,0
"@anavibibi Pues, que se rasquen donde tengan la comezón mas fuerte.. Me avisan porfa...",Fri Apr 24 01:11:01 +0000 2020,México,"Atizapán de Zaragoza, Rancho Nuestra Señora de los Ángeles",R,-99.269192,19.564587500000002,16
"17 Diciembre del 2015 
.
.
Victor, Chuy y yo. 
.

Tocábamos Comezón y Bule Bule. en Carpa Astros https://t.co/eBt54kbTA4",Fri Apr 24 01:44:07 +0000 2020,Ciudad de México,"Tlalpan, Cañada del Acueducto",R,-99.208364,19.199485,161
"Odio que me dé comezón y no saber dónde??
Ya me rasque todo el brazo y aun no se exacto dónde siento molestia",Fri Apr 24 01:57:51 +0000 2020,Ciudad de México,"Azcapotzalco, Azcapotzalco",U,-99.18212600000001,19.4857835,432205
Traigo una comezón que se llaman #mercadolibre 💸💸💸,Fri Apr 24 02:26:26 +0000 2020,Ciudad de México,"Miguel Hidalgo, Miguel Hidalgo",U,-99.2115105,19.4299345,414470
@mireyasarahi Aparte tengo comezón en la nariz 😭,Fri Apr 24 02:38:17 +0000 2020,Ciudad de México,"Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153
"Ya subí de peso, tanto, que mis pantalones ya me aprietan de la cintura, y ya hasta me da comezon donde va el botón.
Oscilio!!!",Fri Apr 24 15:56:55 +0000 2020,México,"Ecatepec de Morelos, Ecatepec de Morelos",U,-99.0444445,19.56828,1643623
"@varonguzy @chairoantifacho Les da mucha comezón en el fundillo,  por todos los gusanos que tienen en la panza y se les suben al cerebro.",Fri Apr 24 17:48:21 +0000 2020,Ciudad de México,"Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153
@maria29torre @AnaliaMZ Ay va la comezón de nuevo..... https://t.co/AoSuJXbCB0,Sat Apr 25 03:32:30 +0000 2020,San Luis Potosí,"San Luis Potosí, Jorge Ramos",R,-100.955511,22.3111195,0
Me esta empezando a dar perra comezon y ahora si me voy a matae,Sat Apr 25 05:42:04 +0000 2020,Nuevo León,"San Nicolás de los Garza, San Nicolás de los Garza",U,-100.27047400000001,25.736714999999997,412199
"Claro que me tenía que dar un ataque de comezón en la nariz hoy en el súper, claro que sí",Tue Mar 31 14:34:00 +0000 2020,Coahuila de Zaragoza,"Viesca, El Alto del Palomillo",R,-103.23313,25.244222999999998,0
"Pues para no existir @martinezmau creó qué les causa mucha comezón... digo, cómo para qué andes pensando en pedir q… https://t.co/Opbshh0yTB",Tue Mar 31 19:16:18 +0000 2020,Ciudad de México,"Cuauhtémoc, Cuauhtémoc",U,-99.153366,19.432836,545884
Un mosco me picó en la frente y me estoy muriendo de comezón,Tue Mar 31 21:58:06 +0000 2020,Ciudad de México,"Gustavo A. Madero, Gustavo A. Madero",U,-99.1158905,19.518656,1173351
"Ahora me da comezón en todo el cuerpo cuando es hora de dormir. Ansiedad cabrona, no... Miento, virus cabron",Wed Apr 01 08:51:59 +0000 2020,Ciudad de México,"Miguel Hidalgo, Miguel Hidalgo",U,-99.2115105,19.4299345,414470
ya me empezo a dar comezón 😭😭,Wed Apr 01 08:53:08 +0000 2020,México,"Cuautitlán Izcalli, Ejido Santa María Tianguistengo",R,-99.233657,19.6562895,6730
@RamirezClaudia_ Ahora que te dicen que no lo hagas es cuando mas comezón o cosquillas te dan.  😥,Wed Apr 01 15:12:07 +0000 2020,México,"Naucalpan de Juárez, Cipreses (Las Julianas)",R,-99.310428,19.473793999999998,222
@_nilsonaguirre Lo intente pero no aguante la comezon 😅😅,Wed Apr 01 19:31:43 +0000 2020,México,"Cuautitlán Izcalli, Ejido Santa María Tianguistengo",R,-99.233657,19.6562895,6730
@ChaconGabino @4lex_brito Uy la comezon que vas a sentir cuando crezcan,Thu Apr 02 01:57:10 +0000 2020,Guanajuato,"Salamanca, Los Laureles",R,-101.17017200000001,20.651612,21
@GlodeJo07 Le da comezón su parche falso jajaja jajaja pero como es pobre y compro su estampa es inmune al virus,Thu Apr 02 02:52:51 +0000 2020,Ciudad de México,"Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153
"Estoy sintiendo picazón, comezón en la garganta, ya vali?",Thu Apr 02 03:57:28 +0000 2020,Nuevo León,"Juárez, Los Canelos",R,-100.118882,25.6083315,5
"ni siquiera me dan tanta comezón, más bien arde 😭😭😭",Thu Apr 02 04:09:13 +0000 2020,México,"Cuautitlán Izcalli, Ejido Santa María Tianguistengo",R,-99.233657,19.6562895,6730
"@adri_solahdz Se cancela, ya me dió comezón la cabeza, baaay",Thu Apr 02 21:34:46 +0000 2020,México,"Texcoco, San Pablo Ixayoc",R,-98.787435,19.468545499999998,2725
Ya me está dando comezón en la espaldita,Fri Apr 03 21:53:44 +0000 2020,Sinaloa,"Ahome, El Porvenir",R,-109.1037265,25.921946500000004,841
@Chokko30 @tumbaburross @ukiokoungi @anaililmi @IllbeRa @martuchi63 @JesusRCuevas Tenía lombrices y comezón intensa.,Sat Apr 04 01:58:12 +0000 2020,Ciudad de México,"Benito Juárez, Benito Juárez",U,-99.1614805,19.380613,434153
"@SoyLadyCorrales Ando en unas 4
Y eso de no tocarse la cara sólo lo leo o escuchó y ....comezon picor etc https://t.co/oSorVi5DlU",Sat Apr 04 14:39:46 +0000 2020,Ciudad de México,"Gustavo A. Madero, Gustavo A. Madero",U,-99.1158905,19.518656,1173351
"Dia5 !!!! HuevaTotal !!!! ComezonEnLaJeta !!!! ManzanaTv !!!!  🤘🏻 !!!! en Ensueños, Cuautitlán Izcalli https://t.co/PrDHRyBoHk",Sun Apr 05 00:48:56 +0000 2020,México,"Cuautitlán Izcalli, Ejido Santa María Tianguistengo",R,-99.233657,19.6562895,6730
"Ser iluso, es creer que la comezón causada por un piquete de mosco, se quita haciéndole una cruz con la uña al piquete.",Sun Apr 05 05:35:03 +0000 2020,Morelos,"Cuernavaca, Loma del Tilcuate",R,-99.260819,18.933812,2
Primer día que me puedo quedar dormida temprano y me despierto con comezón por todo el cuerpo. Estoy haciendo una r… https://t.co/qZy7dA7HNP,Sun Apr 05 08:03:57 +0000 2020,Jalisco,"Zapopan, Tesistán (San Francisco Tesistán)",U,-103.48477450000001,20.790657000000003,91631
